date,t_min,t_max,t_mean,d_mean,rh_min,rh_max,rh_mean,wind_mean,solar_radiation_MJ,precipitation_mm,wind_2m,et0_mm,water_balance_mm,water_balance_cumsum_mm
2025-07-09,13.736230000000036,21.26498000000004,17.994829166666687,14.473444166666686,62.46021363985047,90.68867625920532,80.32289015235774,2.7529975505973767,9.880044,8.803365171251,2.0591074779040244,2.5171270652641837,6.286238105986817,-160.25213255779195
2025-07-10,13.205600000000004,19.096400000000017,15.88805250000002,11.89275791666669,61.26086511218927,92.73483208179655,78.0151141284735,2.106391630282209,8.73255,2.4868124342,1.575477884594337,2.1565137581010805,0.3302986760989195,-159.92183388169303
2025-07-11,12.984640000000011,21.749540000000025,17.236369583333357,10.79152583333336,46.98563097477109,94.95604738436704,68.00348438206416,1.0548136367986627,18.56781,0.39620994527,0.788948993745369,3.3808105521218152,-2.9846006068518154,-162.90643448854485
2025-07-12,14.33850000000001,25.22732000000002,20.23202958333336,9.602198333333362,32.04697310405406,73.91558216321182,52.46871050299848,0.9142866797193752,24.374148,0.0176012508117,0.6838417051078364,4.423112713366523,-4.405511462554823,-167.31194595109966
2025-07-13,15.86850000000004,28.71096,22.897837916666685,11.116319166666688,31.113823197209943,71.97664412979096,49.5524969843834,1.3725869713792234,23.258232,0.0055193900169999,1.0266279010046022,4.8530696868473,-4.8475502968303,-172.15949624792995
2025-07-14,17.711880000000008,28.46172000000001,24.086970416666684,13.733151250000022,36.81750804576433,72.46529679037388,53.95597490033014,0.9186636020570008,18.084366,0.227227802122,0.68711542887619,3.8894073078120646,-3.6621795056900646,-175.82167575362
2025-07-15,18.793900000000008,29.56380000000001,23.71138208333336,15.509613333333355,37.04435935750126,85.91889200779133,62.500820222071376,1.148761075932544,22.913392,0.680664175275,0.8592170818548305,4.745944644009919,-4.065280468734919,-179.88695622235494
2025-07-16,16.947900000000004,26.112700000000014,21.407791666666697,16.591533333333356,52.40969822029985,96.63146746925035,75.35701689774847,1.4420882245934548,18.223432,14.046765222725002,1.0786114380717062,3.735059358406324,10.311705864318679,-169.57525035803627
2025-07-17,14.174830000000044,24.536370000000037,18.160561666666684,13.502885416666688,41.52265692099874,97.83656720696275,77.04076668413576,1.6422182158637462,15.298202,6.014532447615,1.2282988802156718,3.377720975501467,2.636811472113533,-166.93843888592275
2025-07-18,13.01373000000001,21.580100000000016,17.677085000000023,11.382391666666685,46.344530024003085,93.15966486803848,68.8710962805597,2.397252678713691,16.090508,0.60870550885,1.7930277184931391,3.4162671455479523,-2.8075616366979523,-169.7460005226207
2025-07-19,14.15450000000004,24.59480000000002,19.51746333333336,12.510881666666686,43.356411831478624,86.20939517299132,65.61503182312889,1.7157585229449703,19.661974,0.7002798314,1.2833034319652543,3.9850285916058916,-3.2847487602058916,-173.0307492828266
2025-07-20,14.30654000000004,28.375699999999995,22.62892166666669,13.039548333333356,38.07308287374197,84.03610227824491,57.14547574088545,1.7737429789901042,22.67288,0.095599892167,1.3266729682072405,4.763998249572869,-4.668398357405869,-177.69914764023247
2025-07-21,18.36324000000002,30.87002000000001,25.059850416666688,15.158710833333354,34.51894705283859,80.38998555533736,56.59425215033362,1.0124610306187245,25.654166,0.037312507805,0.7572713164169197,5.116542046871576,-5.079229539066576,-182.77837717929904
2025-07-22,20.013400000000047,31.543180000000007,26.34462541666669,12.408896250000025,25.58248977556764,73.17076543523177,44.70764980197324,2.882410432870927,25.833006,0.0225752595,2.1559019823411085,6.523481289627155,-6.500906030127155,-189.27928320942618
2025-07-23,19.145039999999995,30.58584000000002,25.099648333333352,12.362720416666688,28.49766623146307,67.29939369852002,47.06478818076556,1.2742762210167622,26.45138,0.0012847322378999,0.953096269570432,5.416433902015361,-5.415149169777461,-194.69443237920365
2025-07-24,21.059529999999995,31.39556000000005,26.431360000000023,14.821079583333358,34.459020134438205,66.23959343489093,50.27985005424213,0.6941403843194663,21.036336,0.0509321689619999,0.5191830467692348,4.364597719640614,-4.313665550678614,-199.00809792988227
2025-07-25,20.10378000000003,33.58730000000003,27.450732500000026,15.23924166666668,29.76328786158748,77.6043063917864,50.08189952688141,1.9244424716302584,23.694696,0.086486339384,1.4393888157547075,5.731307861364156,-5.644821521980156,-204.65291945186243
2025-07-26,20.78884000000005,37.01220000000001,28.85724583333336,17.056352500000028,24.888737965961116,81.22166463235372,52.59040897252709,1.8108441283518528,24.349412,1.30847094133,1.3544228127623268,6.123678032991563,-4.815207091661563,-209.468126543524
2025-07-27,19.525840000000017,30.06960000000004,24.789140416666687,18.059315833333358,41.66692416921032,93.99982101397364,68.4139302114383,1.5707900301404696,18.20922,6.244391223800999,1.1748740919066514,4.200303077919011,2.0440881458819886,-207.424038397642
2025-07-28,18.255300000000037,25.50533000000001,21.398653750000022,15.892163750000025,48.56117079448122,96.66259325981436,72.74949624963115,1.6509377642289769,12.077626,1.15990639696,1.234820675790425,2.9601075840606264,-1.8002011871006263,-209.22423958474263
2025-07-29,17.237570000000005,22.621880000000036,19.354204166666687,16.664419583333355,67.74973900533917,96.0758613506162,84.9474552128547,1.3118872815048108,9.885382,20.3988849875,0.9812275027006745,2.2091565609552686,18.189728426544733,-191.03451115819792
2025-07-30,16.823200000000043,22.20486,19.035964166666684,16.216923333333355,70.18897390052481,94.315340591143,84.17551240737804,1.4738214329318426,15.110776,22.97227068837,1.1023463253669317,2.8775350317308663,20.094735656639134,-170.93977550155878
2025-07-31,15.347830000000044,22.81967000000003,19.013900833333363,14.062989583333351,52.65939321813924,95.34549543791336,74.43222993533475,1.074547513253498,14.996256,0.2147078495982,0.8037089678569945,2.9377268114043598,-2.7230189618061598,-173.66279446336495
2025-08-01,13.987850000000035,25.79177000000004,20.254373750000024,11.822297083333352,37.34092540188716,85.6932223376868,60.95401098435224,1.1937357401299546,25.728046,0.03019273202,0.892855930296601,4.570075967809806,-4.539883235789806,-178.20267769915475
2025-08-02,15.322170000000028,27.16506000000004,21.78198791666669,13.10233541666669,36.58812177031557,81.67938901749102,60.5175882503328,1.207762028966372,22.638668,0.00770092001,0.9033469081124155,4.353122072580413,-4.345421152570413,-182.54809885172517
2025-08-03,15.83474000000001,28.69644,22.81784083333336,14.00868333333335,34.527936122697064,87.10278883456728,60.5957038318133,1.2623080718826765,22.231998,0.229781869815,0.9441446795578223,4.445097186498709,-4.21531531668371,-186.76341416840887
2025-08-04,18.34298000000001,27.548850000000016,22.270640000000014,15.70655625000002,44.76449046360609,87.16109845803697,67.93037336612527,0.991961056407636,19.548048,0.8600592606248,0.7419383386648208,3.8997183426979936,-3.0396590820731935,-189.80307325048207
2025-08-05,17.9289,28.095970000000023,22.34744416666669,16.24104875000003,43.82442600278745,88.14733353644897,70.41987129614708,0.9915479375840532,19.733662,0.364444724503,0.7416293459965502,3.9380103602524423,-3.5735656357494423,-193.37663888623152
2025-08-06,18.271540000000016,26.184380000000036,21.632871250000026,17.627232500000023,60.40321192932591,93.00732266686752,78.88885477198916,1.082186525392688,18.562928,8.404163881594,0.8094225751997225,3.590542320733247,4.813621560860753,-188.56301732537077
2025-08-07,17.54128000000003,25.1644,21.279930833333356,15.410622916666696,53.932784441103294,84.09795767971988,70.03465406971598,1.1236308213070862,17.70765,0.466005874484,0.8404208808884752,3.479956633290665,-3.013950758806665,-191.57696808417742
2025-08-08,17.17312000000004,28.54562000000004,22.719669166666687,14.847255416666686,38.698041549833775,87.40919497969708,63.54900322796329,1.1882996528792062,24.26299,0.02732872985,0.8887900029926971,4.628735704222526,-4.6014069743725265,-196.17837505854996
2025-08-09,17.374400000000037,29.90963000000005,24.06436750000002,14.754978333333357,36.008329685024265,81.54584829532598,58.19436143825487,0.6561862806274309,24.92802,0.0012874602895,0.49079523410574116,4.5269612440016616,-4.525673783712161,-200.70404884226213
2025-08-10,18.569180000000017,31.88403,26.171404583333352,15.00720666666669,32.25054496806302,82.34597461662,52.586060216980776,0.6829247852325473,24.329726,0.00085830686,0.510794327373521,4.607636799558147,-4.606778492698147,-205.31082733496027
2025-08-11,19.09924000000001,28.4443,24.13269541666669,14.63638583333336,42.93954981945863,79.22092913356387,56.48923130140758,2.4195272412934563,22.73251,0.01843273634,1.8096880015235703,4.996207921431111,-4.977775185091111,-210.28860252005137
2025-08-12,18.39697000000001,28.84646000000004,23.45016958333336,12.783260416666684,33.03834007029603,74.28473217868786,52.89993117134773,1.4630455220570449,21.840636,0.001284636285,1.0942864712422127,4.563520413222699,-4.562235776937699,-214.85083829698908
2025-08-13,17.76583000000005,30.48922000000005,24.330090000000023,14.075235416666692,33.60309975214903,77.65460266553028,55.2177982990458,1.1192870403980664,24.092898,-7.456947e-06,0.8371719452872798,4.70522449740507,-4.705231954352071,-219.55607025134114
2025-08-14,17.88986,31.529600000000016,25.026587500000023,13.15430958333336,27.708728708367502,76.60057806304751,50.91742314885661,1.709215826869762,24.406592,0.00042617322,1.278409815401305,5.242632745314547,-5.242206572094547,-224.79827682343569
2025-08-15,18.50540000000001,31.48803000000004,25.31818875000002,12.899400416666696,29.26565477091595,67.7938605762383,48.25077947439968,1.111590800906601,23.154734,0.0025678098039999,0.8314155346848882,4.667210015526101,-4.664642205722101,-229.46291902915777
2025-08-16,18.904800000000023,30.481160000000045,24.98276208333336,14.30988250000002,34.3468322517661,74.26570757807906,53.09119788733627,0.9995529506422216,20.696134,0.007863020003,0.7476167041201406,4.197792669260874,-4.189929649257874,-233.65284867841564
2025-08-17,18.69326000000001,30.06740000000002,23.18958833333336,16.33933250000002,37.97003469653757,93.23817398085784,67.21483698132239,1.1468410786030372,19.88728,10.1084708664,0.8577810177879063,4.083750456290518,6.024720410109482,-227.62812826830614
2025-08-18,16.948660000000018,20.55110000000002,18.62957333333336,16.80772166666669,78.19078392471181,96.32132896847394,89.30825085195539,0.9049022754751568,6.562694,18.8581589196,0.6768226298635626,1.5067561331297823,17.351402786470217,-210.2767254818359
2025-08-19,15.751670000000049,23.574600000000032,19.545243750000022,14.121340000000025,53.86105628606648,91.78346999468096,72.02459753925979,1.0624213210288211,16.269632,0.658947222042,0.7946391693448543,3.0227092055683435,-2.3637619835263437,-212.64048746536224
2025-08-20,14.76522,25.526940000000025,20.36925500000002,12.952820416666688,40.05123911685181,93.13896313451328,65.13502879471697,1.024335338821593,19.96015,0.059756635619,0.7661527180041308,3.591953535290095,-3.5321968996710953,-216.17268436503335
