date,t_min,t_max,t_mean,d_mean,rh_min,rh_max,rh_mean,wind_mean,solar_radiation_MJ,precipitation_mm
2025-08-14,17.88986,31.529600000000016,25.026587500000023,13.15430958333336,27.708728708367502,76.60057806304751,50.91742314885661,1.7092158268697621,24.406592,0.00042617322
2025-08-15,18.50540000000001,31.488030000000037,25.31818875000002,12.899400416666696,29.26565477091595,67.7938605762383,48.25077947439968,1.111590800906601,23.154734,0.0025678098039999997
2025-08-16,18.904800000000023,30.481160000000045,24.98276208333336,14.30988250000002,34.3468322517661,74.26570757807906,53.09119788733627,0.9995529506422215,20.696134,0.007863020003
2025-08-17,18.69326000000001,30.06740000000002,23.189588333333358,16.33933250000002,37.97003469653757,93.23817398085785,67.21483698132239,1.1468410786030372,19.88728,10.1084708664
2025-08-18,16.948660000000018,20.55110000000002,18.629573333333358,16.80772166666669,78.19078392471181,96.32132896847394,89.30825085195539,0.9049022754751567,6.562694,18.8581589196
2025-08-19,15.751670000000047,23.574600000000032,19.545243750000022,14.121340000000023,53.86105628606648,91.78346999468097,72.02459753925979,1.0624213210288211,16.269632,0.658947222042
2025-08-20,14.76522,25.526940000000025,20.36925500000002,12.952820416666688,40.05123911685181,93.13896313451328,65.13502879471697,1.024335338821593,19.96015,0.059756635619
2025-08-21,15.471339999999998,29.42593000000005,23.490256666666692,12.454627500000022,34.639583820949774,74.88162890095944,51.77306477935162,1.8297964680775476,21.157232,0.015565531774703418
2025-08-22,16.722680000000025,25.841030000000046,21.14281125000002,14.146471250000026,49.06014167201324,76.54114750999757,64.92659386752398,2.664425594029559,13.904144,2.0250529341509997
2025-08-23,12.711659999999995,18.863500000000045,16.493139166666683,10.174037083333353,54.897364953063885,82.99872609566857,66.65203171240618,1.8096356255435861,5.603386,0.8905172547
2025-08-24,11.743800000000022,18.88076000000001,15.080382500000026,5.44008166666669,38.5994609470953,79.93476535219918,53.921273927023236,2.986350787428588,20.439722,0.340491536861
2025-08-25,10.143330000000049,20.724500000000035,15.135364583333358,5.094987083333353,31.775027370827683,68.60025712655657,52.786790029732806,1.322841118501707,21.124528,0.033348799867
2025-08-26,9.13497000000001,23.36343000000005,16.803418750000024,6.092211250000027,31.786825430194796,74.73357684165369,51.744319495468666,1.9259183089768392,20.730812,0.0008523463
2025-08-27,10.445500000000038,25.90145000000001,19.222011250000026,7.321532500000022,25.897196282386858,76.84545902331409,48.64328767748071,0.8900813080963154,22.750172,0.0
2025-08-28,11.93300000000005,28.130150000000015,20.793522916666696,8.389233750000022,26.898138490210012,79.36954668568049,48.22661831267637,1.9256456310504715,22.57634,0.0008634881945
2025-08-29,12.622770000000003,29.70278000000002,21.62703166666668,8.202370833333354,25.837569187680174,76.13839934448235,45.51078790871653,2.1957508592337582,22.363548,0.00170408953344342
2025-08-30,14.005580000000009,31.00890000000004,23.091461666666692,10.049013333333356,27.426423666128088,65.99037796775094,45.7771140549766,1.4768064727297938,21.665194,0.0017672941903
2025-08-31,16.932000000000016,22.649680000000046,19.702258333333354,16.296052083333354,57.00217631692507,95.2777958160588,81.75397489178879,1.542774502482862,7.768598,33.530585453300006
2025-09-01,16.232259999999997,24.081380000000024,19.60301583333335,16.219983750000022,62.120921650989644,96.78830404541449,81.88931210774122,1.7408786299155512,11.743454,2.5516845236
2025-09-02,16.964380000000006,27.20974000000001,21.650582500000024,16.454807500000026,48.74175627579226,93.90983664705178,74.08826042439965,0.8309638945833361,19.575314,0.0019989624986
2025-09-03,16.395140000000026,29.34835000000004,23.113577916666696,15.442366250000028,38.11954930775984,87.94681029609903,64.432377101461,0.8705625399125991,19.537358,0.00042617322
2025-09-04,18.131070000000022,28.759420000000034,22.958253333333356,16.188522083333357,44.91329179311553,84.74848093287773,67.1899093777207,1.0861747847393615,18.848046,0.01900792136
2025-09-05,16.085530000000006,28.252400000000023,21.866657083333354,11.686440000000028,30.731897899839215,75.31009434392945,54.92290265682999,1.23212509763998,20.890394,0.0
2025-09-06,14.741480000000024,27.856600000000014,21.234326666666686,12.402521666666688,36.07381353903472,73.08628499341297,58.77313366251207,0.9674169235544965,20.449344,0.00085830686
2025-09-07,16.070100000000025,27.00594000000001,21.42889208333335,13.343316250000024,39.57926068095897,80.48852885631052,61.91284266183185,0.819410591845351,17.626898,0.0038385391580000004
2025-09-08,15.551350000000014,26.73403000000002,20.59002958333335,12.743454166666686,38.859007120183726,81.60620694124961,62.56515729866458,1.1895723984889315,17.962208,0.46095549794
2025-09-09,13.6601,22.439900000000023,18.38542625000002,13.450857916666685,56.42256728864322,93.21376451363562,74.09987502015399,1.3402396919688753,12.449342,1.0224997554200002
2025-09-10,13.271749999999997,21.749600000000044,18.388492916666685,13.549107916666692,62.03763931057387,93.29904599551163,74.29810655278122,1.589734815973591,9.735494,5.0191222817677
2025-09-11,17.095799999999997,21.50740000000002,18.785820000000026,13.600705833333356,59.218021492665535,88.03831116155617,72.37309075113767,2.0299543405577394,5.456566,3.214210232593
2025-09-12,15.33680000000004,22.19766000000004,18.48010791666669,14.515299583333354,58.61003399723007,97.13360164452637,79.0232585798811,1.3396348654218084,10.860814,2.264592093594
2025-09-13,14.632200000000012,24.73678000000001,19.72660958333335,14.32940083333336,51.72196051265089,97.39046597565718,72.86002063115748,1.8245708447038043,14.230338,0.111359361224
2025-09-14,15.163960000000031,24.55468000000002,19.201987500000026,11.292667916666687,40.36676612637041,76.43300919752595,61.70939674441552,2.4826820239218232,15.815006,0.169271223542
2025-09-15,14.329200000000014,22.336270000000013,18.262990000000027,9.736620833333355,37.80716344350106,81.53025289676114,59.14213227395242,2.1437216193833906,16.75213,0.195466246025
2025-09-16,13.117460000000051,24.625879999999995,18.84021125000002,10.957887083333354,43.99555302437016,77.87080530733563,61.497772799354415,0.9480811395840529,17.932118,0.043660402
2025-09-17,12.290549999999996,18.615380000000016,15.679835416666691,9.352309166666691,44.896847460181355,93.84163212742767,68.21013546246175,2.3204690219858595,10.553486,3.7688345018
2025-09-18,9.605200000000025,18.6293,14.441102916666692,6.358027083333357,37.83586789000443,86.4257031724823,60.35015357529445,1.8332104610539135,14.03631,0.033929944239999996
2025-09-19,9.049599999999998,21.459069999999997,15.654025416666686,9.219328750000022,50.87279484502686,81.6961979456185,66.566073758211,1.1158972581147444,10.740828,0.00129044057
2025-09-20,12.860830000000021,24.357140000000015,18.42927208333336,12.113463750000022,47.57975562246898,84.68400794204582,68.11391632215022,0.7953921610543766,17.357062,0.0015467405811000002
2025-09-21,12.296780000000012,26.590480000000014,18.95227208333335,12.383056666666691,41.57991098921836,91.23921802955078,68.27197527123788,1.3790339372755238,17.136108,0.0008523463
2025-09-22,11.718260000000043,26.866420000000005,19.011418333333356,8.850205833333353,28.642406231487104,90.8342991164704,56.75213109057025,1.9648291880099993,17.578382,0.001704692739
2025-09-23,11.641350000000045,26.050040000000024,18.716701666666694,9.559061666666688,35.18131287104102,77.14310208008682,57.595893475166065,1.033566991445606,17.406432,0.0
2025-09-24,11.409880000000044,25.53707000000003,19.11142458333336,10.59102250000002,38.32566660585519,88.03420733957955,60.24204765665095,2.186979985908049,16.080302,0.0
2025-09-25,10.65518000000003,16.954600000000028,14.910369583333356,8.662410416666688,56.09211477650408,78.3244669245234,66.47633491175172,2.966451770858979,4.4831125,2.01004742975
2025-09-26,10.534100000000024,15.098230000000001,12.722921666666684,2.01978500000002,38.28338100406286,72.11181352552389,48.909817386891774,3.3590706693573087,8.3799035,0.016295816801
2025-09-27,9.729399999999998,16.23974000000004,12.658635416666693,1.8285500000000212,38.83374768703934,66.42325035506242,48.550224405534124,1.8663959345934122,8.3155095,0.0
